MYFILTER
L_SUPPKEY = '66503' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '98244' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '65822' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '35210' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '11631' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '33536' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '21769' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '66743' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '20236' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '90379' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '82847' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '29612' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '5018' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '26022' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '86866' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '58727' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '54714' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '84130' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '7380' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '98037' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '5896' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '18497' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '99478' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '40400' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '76212' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '4909' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '99073' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '73003' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '64829' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '97905' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '77186' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '76799' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '11053' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '3843' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '34397' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '67551' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '39358' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '32280' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '43061' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '86858' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '99306' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '51250' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '3328' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '80754' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '35205' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '81727' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '33597' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '72696' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '82977' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '70848' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '45223' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '3311' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '15767' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '32624' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '59137' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '94136' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '61941' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '95749' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '8375' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '26813' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '26191' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '76821' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '16096' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '31436' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '95586' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '20568' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '88370' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '80667' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '47156' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '94325' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '69852' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '20711' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '36922' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '13340' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '56530' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '23926' AND YEAR( O_ORDERDATE ) =1998
